,Time (ms),V_shunt_1,V_s1 (µV),V_bus_1,V_b1 (mV),I_s1 (µA),P_1 (mW),V_shunt_2,V_s2 (µV),V_bus_2,V_b2 (mV),I_s2 (µA),P_2 (mW)
2778,24834,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2779,24843,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2780,24852,Vs1(uV),140,Vb1(mV),4992,1400.0,6.9888,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2781,24860,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2782,24869,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2783,24878,Vs1(uV),140,Vb1(mV),4992,1400.0,6.9888,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2784,24887,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2785,24896,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
2786,24905,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2787,24914,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2788,24923,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2789,24932,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2790,24941,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2791,24950,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2792,24959,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2793,24967,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2794,24976,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
2795,24985,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2796,24994,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2797,25003,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
2798,25012,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
2799,25021,Vs1(uV),170,Vb1(mV),4996,1700.0,8.4932,Vs2(uV),220,Vb2(mV),4996,2200.0,10.9912
2800,25030,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2801,25039,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2802,25048,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
2803,25056,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2804,25065,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),240,Vb2(mV),4988,2400.0,11.9712
2805,25073,Vs1(uV),150,Vb1(mV),4988,1500.0,7.482,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2806,25082,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
2807,25091,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2808,25100,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2809,25109,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
2810,25118,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2811,25127,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2812,25136,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2813,25145,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2814,25154,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2815,25163,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2816,25172,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2817,25180,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2818,25189,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2819,25198,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2820,25207,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2821,25216,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2822,25225,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2823,25234,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2824,25243,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),160,Vb2(mV),4992,1600.0,7.9872
2825,25252,Vs1(uV),150,Vb1(mV),4992,1500.0,7.488,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2826,25261,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2827,25270,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2828,25279,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2829,25288,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2830,25296,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2831,25305,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),180,Vb2(mV),4992,1800.0,8.9856
2832,25314,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2833,25323,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2834,25332,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2835,25341,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
2836,25350,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2837,25359,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
2838,25368,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2839,25377,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
2840,25386,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2841,25395,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2842,25404,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),260,Vb2(mV),4992,2600.0,12.9792
2843,25412,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2844,25421,Vs1(uV),150,Vb1(mV),4992,1500.0,7.488,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2845,25429,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2846,25438,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
2847,25447,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2848,25456,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),180,Vb2(mV),4988,1800.0,8.9784
2849,25465,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2850,25474,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),230,Vb2(mV),4996,2300.0,11.4908
2851,25483,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2852,25492,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2853,25501,Vs1(uV),150,Vb1(mV),4992,1500.0,7.488,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2854,25510,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2855,25518,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2856,25527,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2857,25536,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2858,25545,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),190,Vb2(mV),4988,1900.0,9.4772
2859,25554,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2860,25563,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
2861,25572,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2862,25581,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2863,25590,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
2864,25599,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2865,25608,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),230,Vb2(mV),4996,2300.0,11.4908
2866,25617,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2867,25625,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2868,25634,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2869,25643,Vs1(uV),210,Vb1(mV),4988,2100.0,10.4748,Vs2(uV),210,Vb2(mV),4996,2100.0,10.4916
2870,25652,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2871,25661,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
2872,25670,Vs1(uV),210,Vb1(mV),4988,2100.0,10.4748,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2873,25679,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2874,25688,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4996,2100.0,10.4916
2875,25697,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
2876,25706,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2877,25715,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2878,25724,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),200,Vb2(mV),4988,2000.0,9.976
2879,25733,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2880,25741,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2881,25750,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2882,25759,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2883,25768,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2884,25777,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2885,25786,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2886,25795,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2887,25803,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2888,25812,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
2889,25821,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2890,25830,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2891,25839,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2892,25847,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2893,25856,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
2894,25865,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
2895,25874,Vs1(uV),140,Vb1(mV),4988,1400.0,6.9832,Vs2(uV),230,Vb2(mV),4996,2300.0,11.4908
2896,25883,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
2897,25892,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2898,25901,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2899,25910,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2900,25919,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),230,Vb2(mV),4996,2300.0,11.4908
2901,25928,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2902,25937,Vs1(uV),190,Vb1(mV),4996,1900.0,9.4924,Vs2(uV),240,Vb2(mV),4988,2400.0,11.9712
2903,25946,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2904,25955,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2905,25963,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2906,25972,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2907,25981,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2908,25991,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2909,25999,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2910,26008,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4996,2100.0,10.4916
2911,26017,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2912,26026,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),230,Vb2(mV),4996,2300.0,11.4908
2913,26035,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2914,26044,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
2915,26053,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2916,26062,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2917,26070,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),190,Vb2(mV),4988,1900.0,9.4772
2918,26079,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
2919,26088,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2920,26097,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2921,26106,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),250,Vb2(mV),4988,2500.0,12.47
2922,26115,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
2923,26124,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4996,2300.0,11.4908
2924,26142,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2925,26151,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2926,26160,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2927,26169,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2928,26177,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2929,26185,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
2930,26195,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2931,26203,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2932,26212,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2933,26221,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2934,26230,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2935,26239,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2936,26248,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
2937,26257,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2938,26266,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2939,26275,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2940,26284,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2941,26293,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2942,26301,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
2943,26310,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2944,26319,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2945,26328,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2946,26337,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2947,26346,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2948,26355,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2949,26364,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2950,26373,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2951,26382,Vs1(uV),210,Vb1(mV),4992,2100.0,10.4832,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2952,26391,Vs1(uV),140,Vb1(mV),4992,1400.0,6.9888,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2953,26399,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2954,26408,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2955,26417,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2956,26426,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4996,2200.0,10.9912
2957,26435,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2958,26444,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2959,26453,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2960,26462,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),190,Vb2(mV),4988,1900.0,9.4772
2961,26471,Vs1(uV),150,Vb1(mV),4992,1500.0,7.488,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2962,26480,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),240,Vb2(mV),4996,2400.0,11.9904
2963,26489,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2964,26498,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2965,26507,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4996,2200.0,10.9912
2966,26515,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2967,26524,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2968,26533,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2969,26544,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2970,26550,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2971,26559,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2972,26568,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2973,26577,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2974,26586,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2975,26595,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
2976,26604,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
2977,26613,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2978,26622,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4996,2200.0,10.9912
2979,26630,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2980,26639,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2981,26648,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2982,26657,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
