2623341.4 , ---------------------
2623341.4 , SENSOR 2
2627330.5 , window_factor 7.63
2628330.8 , sensitivity: high
3151925.6 , target (130000) , 125000.00
3151925.6 , threshold (10000) , 7812.50
3152924.1 , 
3426200.4 , SENSOR 1
3427191.0 , window_factor 7.63
3428192.1 , sensitivity: high
3950790.0 , target (130000) , 125000.00
3953831.7 , threshold (10000) , 7812.50
3954780.5 , 
4229047.5 , Sensor, Temp , F_sens , F_ref, Rech_Count
27574630.5 , 2 , 83 , 115432 , 70144 , 0
27590586.5 , 1 , 80 , 117843 , 75271 , 0
27836929.0 , 2 , 83 , 115356 , 70152 , 0
27853883.2 , 1 , 80 , 117744 , 75271 , 0
28099226.5 , 2 , 83 , 115295 , 70144 , 0
28115183.8 , 1 , 80 , 117637 , 75256 , 0
28360527.8 , 2 , 83 , 115142 , 70152 , 0
28377495.1 , 1 , 80 , 117523 , 75271 , 0
28622827.3 , 2 , 83 , 114952 , 70152 , 0
28639817.8 , 1 , 80 , 117416 , 75256 , 0
28889115.3 , 2 , 83 , 114898 , 70137 , 0
28901082.4 , 1 , 80 , 117324 , 75256 , 0
29151413.2 , 2 , 83 , 114799 , 70144 , 0
29163382.3 , 1 , 80 , 117240 , 75263 , 0
29413712.8 , 2 , 83 , 114639 , 70144 , 0
29425684.5 , 1 , 80 , 117118 , 75271 , 0
29676011.8 , 2 , 83 , 114578 , 70144 , 0
29690970.5 , 1 , 80 , 116989 , 75263 , 0
29938308.9 , 2 , 83 , 114425 , 70129 , 0
29954268.5 , 1 , 80 , 116928 , 75286 , 0
30199611.7 , 2 , 83 , 114341 , 70129 , 0
30216565.4 , 1 , 80 , 116813 , 75263 , 0
30462906.1 , 2 , 83 , 114219 , 70152 , 0
30478863.0 , 1 , 80 , 116668 , 75271 , 0
30724210.9 , 2 , 83 , 114105 , 70152 , 0
30741163.1 , 1 , 80 , 116600 , 75256 , 0
30986507.8 , 2 , 83 , 114006 , 70182 , 0
31002463.6 , 1 , 80 , 116493 , 75271 , 0
31251797.6 , 2 , 83 , 113861 , 70175 , 0
31264762.3 , 1 , 80 , 116462 , 75279 , 0
31515093.9 , 2 , 83 , 113746 , 70159 , 0
31527065.6 , 1 , 80 , 116279 , 75286 , 0
31776396.5 , 2 , 83 , 113616 , 70167 , 0
31792351.8 , 1 , 80 , 116172 , 75302 , 0
32038693.2 , 2 , 83 , 113502 , 70159 , 0
32054650.1 , 1 , 80 , 116035 , 75294 , 0
32300992.4 , 2 , 83 , 113403 , 70152 , 0
32316950.1 , 1 , 80 , 115951 , 75294 , 0
32563291.3 , 2 , 83 , 113304 , 70144 , 0
32579250.3 , 1 , 80 , 115844 , 75302 , 0
32825590.4 , 2 , 83 , 113143 , 70137 , 0
32841546.7 , 1 , 80 , 115715 , 75279 , 0
33086889.4 , 2 , 83 , 113075 , 70144 , 0
33103846.7 , 1 , 80 , 115661 , 75302 , 0
33349189.6 , 2 , 83 , 112922 , 70137 , 0
33366143.6 , 1 , 80 , 115539 , 75286 , 0
33615479.6 , 2 , 83 , 112808 , 70137 , 0
33628446.8 , 1 , 80 , 115409 , 75279 , 0
33877778.3 , 2 , 83 , 112785 , 70129 , 0
33889744.9 , 1 , 80 , 115318 , 75271 , 0
34140075.8 , 2 , 83 , 112564 , 70137 , 0
34156033.4 , 1 , 80 , 115196 , 75286 , 0
34402374.3 , 2 , 83 , 112480 , 70144 , 0
34418332.9 , 1 , 80 , 115119 , 75317 , 0
34663677.1 , 2 , 83 , 112350 , 70167 , 0
34680631.5 , 1 , 80 , 115005 , 75302 , 0
34926973.7 , 2 , 83 , 112236 , 70175 , 0
34942932.6 , 1 , 80 , 114845 , 75286 , 0
35189269.9 , 2 , 83 , 112136 , 70190 , 0
35205225.9 , 1 , 80 , 114791 , 75286 , 0
35452566.2 , 2 , 83 , 112037 , 70175 , 0
35472513.2 , 1 , 80 , 114662 , 75302 , 0
35716861.1 , 2 , 83 , 111915 , 70182 , 0
35728827.5 , 1 , 80 , 114578 , 75302 , 0
35979157.9 , 2 , 83 , 111808 , 70175 , 0
35991126.5 , 1 , 80 , 114456 , 75294 , 0
36241456.4 , 2 , 83 , 111686 , 70175 , 0
36257423.1 , 1 , 80 , 114311 , 75286 , 0
36503769.5 , 2 , 83 , 111564 , 70167 , 0
36519713.1 , 1 , 80 , 114212 , 75294 , 0
36765060.0 , 2 , 83 , 111427 , 70175 , 0
36782012.5 , 1 , 80 , 114112 , 75302 , 0
37027355.6 , 2 , 83 , 111328 , 70175 , 0
37043312.8 , 1 , 80 , 114021 , 75279 , 0
37289656.1 , 2 , 83 , 111236 , 70190 , 0
37305611.4 , 1 , 80 , 113876 , 75279 , 0
37551954.7 , 2 , 83 , 111106 , 70175 , 0
37567911.6 , 1 , 80 , 113792 , 75279 , 0
37817244.2 , 2 , 83 , 110992 , 70175 , 0
37830227.3 , 1 , 80 , 113769 , 75263 , 0
38079543.4 , 2 , 83 , 110893 , 70175 , 0
38092507.4 , 1 , 80 , 113594 , 75271 , 0
38341840.7 , 2 , 83 , 110778 , 70152 , 0
38357803.0 , 1 , 80 , 113502 , 75256 , 0
38604139.0 , 2 , 83 , 110633 , 70152 , 0
38620099.2 , 1 , 80 , 113365 , 75248 , 0
38866440.1 , 2 , 83 , 110580 , 70152 , 0
38882399.7 , 1 , 80 , 113258 , 75271 , 0
39128737.6 , 2 , 83 , 110443 , 70159 , 0
39144693.4 , 1 , 80 , 113174 , 75271 , 0
39391035.1 , 2 , 83 , 110321 , 70137 , 0
39406992.3 , 1 , 80 , 113136 , 75294 , 0
39653336.4 , 2 , 83 , 110191 , 70121 , 0
39669293.9 , 1 , 80 , 112998 , 75302 , 0
39914636.0 , 2 , 83 , 110054 , 70129 , 0
39931590.3 , 1 , 80 , 112915 , 75286 , 0
40180923.4 , 2 , 83 , 109939 , 70144 , 0
40193890.2 , 1 , 80 , 112815 , 75294 , 0
40443222.2 , 2 , 83 , 109855 , 70129 , 0
40459180.5 , 1 , 80 , 112617 , 75279 , 0
40705524.4 , 2 , 83 , 109718 , 70152 , 0
40721480.6 , 1 , 80 , 112564 , 75271 , 0
40968818.4 , 2 , 83 , 109611 , 70152 , 0
40983778.9 , 1 , 80 , 112464 , 75256 , 0
41229121.4 , 2 , 83 , 109474 , 70137 , 0
41246075.9 , 1 , 80 , 112365 , 75271 , 0
41492417.2 , 2 , 83 , 109367 , 70144 , 0
41508375.0 , 1 , 80 , 112236 , 75271 , 0
41753720.6 , 2 , 83 , 109268 , 70144 , 0
41770673.1 , 1 , 80 , 112136 , 75271 , 0
42016016.2 , 2 , 83 , 109130 , 70144 , 0
42031975.4 , 1 , 80 , 112052 , 75286 , 0
42281308.7 , 2 , 83 , 109024 , 70137 , 0
42295273.0 , 1 , 80 , 111953 , 75279 , 0
42544606.2 , 2 , 83 , 108863 , 70137 , 0
42557570.1 , 1 , 80 , 111755 , 75302 , 0
42806907.8 , 2 , 83 , 108764 , 70137 , 0
42822861.1 , 1 , 80 , 111732 , 75294 , 0
43069203.6 , 2 , 83 , 108718 , 70129 , 0
43085158.5 , 1 , 80 , 111625 , 75294 , 0
43330503.2 , 2 , 83 , 108566 , 70114 , 0
43347470.9 , 1 , 80 , 111518 , 75294 , 0
43592803.9 , 2 , 83 , 108459 , 70129 , 0
43609758.8 , 1 , 80 , 111366 , 75279 , 0
43855106.6 , 2 , 83 , 108314 , 70121 , 0
43871060.2 , 1 , 80 , 111335 , 75286 , 0
44117400.4 , 2 , 83 , 108245 , 70114 , 0
44133357.0 , 1 , 80 , 111183 , 75263 , 0
44382690.3 , 2 , 83 , 108078 , 70121 , 0
44395657.4 , 1 , 80 , 111061 , 75279 , 0
44645989.2 , 2 , 83 , 107971 , 70121 , 0
44657991.0 , 1 , 80 , 110969 , 75256 , 0
44907288.2 , 2 , 83 , 107864 , 70114 , 0
44924246.1 , 1 , 80 , 110839 , 75263 , 0
45169586.4 , 2 , 83 , 107734 , 70129 , 0
45185548.7 , 1 , 80 , 110740 , 75279 , 0
